customerId,purchaseDate,categorySet,itemIdSet,itemNameSet,season,seasonLabel,isHoliday,isFestival,timeSlot,timeSlotLabel,monthPartLabel,weekOfMonth,embedded_cat,basket_category_embedding
23514,23-03-25,"{Fish-Fresh, Spices-Cooking, Veg-Cooking, Pantry-Rice, Meat-Fresh, Pantry-DryFood}","{14046, 704, 14975, 976, 13958, 708, 13989, 25474, 952}","{Gulsha Fish(Small)-(HB), Radhuni Spices Cumin-200gm, Capsicum Yellow(kg), Lata Rice-KG, Shrimp Fish Bagda, Radhuni Chatpati Masala 50Gm, Beef Without Bone Special, Lassa Special Semai-500g(Pkt), Chashi Aroma.Chinigura Rice-2kg}",Summer,2,0,1,Afternoon,3,3,4,"[54.248343, -158.672849, 188.533562, -126.775944, 102.110684, -107.223106, -35.84312, 39.930665]","[32.320551, -0.761779, -0.754124, 0.078768, -0.158871, 0.269746, -0.2452, -0.035949]"
23506,23-03-25,"{Spices-Cooking, Fish-Fresh, Pantry-DryFood, Meat-Fresh, Beverage-Carbonated, Pantry-Rice, Dairy-Other}","{890, 13917, 25474, 14978, 13793, 13802, 22235, 952, 15275}","{Radhuni Garam Masala-40gm, Rui Fish (XL)-(HB), Lassa Special Semai-500g(Pkt), Chicken (B-Skin Less), C.N Chicken Nuggets-250gm, Chicken (Deshi), Coca Cola-2.25Lt(Pet), Chashi Aroma.Chinigura Rice-2kg, Austrogram Cheese}",Summer,2,0,1,Afternoon,3,3,4,"[98.327489, -143.633546, 126.092021, -91.266514, 65.35178, -47.057605, -43.072572, 0.757211]","[31.751769, -0.535814, -0.177243, -0.077996, 0.085506, 0.683006, 0.313907, 0.195073]"
23466,23-03-25,"{Pantry-Rice, Fish-Fresh, Veg-Cooking, Instant-Food, Beverage-Carbonated, Meat-Fresh, Beverage-Juice}","{2030, 13917, 14958, 26607, 22260, 15262, 3191, 13958, 3179}","{Pran Aromatic Rice-2kg, Rui Fish (XL)-(HB), Green Chilli(kg), Doodles Stick Noodles-300gm, Pepsi (Diet) 600ml, Cow Brain-K, Frooto Mango Juice-500ml, Shrimp Fish Bagda, Starship Mango Juice 250ml pack}",Summer,2,0,1,Evening,4,3,4,"[113.413219, -150.147026, 199.971734, -112.978905, -43.294043, -30.364743, -25.1652, 10.002192]","[31.711808, -0.389093, -0.128362, 0.444375, 0.100159, -0.449207, -0.354679, 0.616627]"
23385,23-03-25,"{Pantry-Rice, Protein-Egg, Beverage-Juice, Meat-Fresh, Clothing-Casual, Snacks-General}","{952, 13352, 3190, 13802, 31963, 13846, 13985}","{Chashi Aroma.Chinigura Rice-2kg, Queens Egg Bread- 125g, Pran Mango Junior-125ml, Chicken (Deshi), China Baby Frock -7808 (4/23), Beef Samusa, Cow Lever-K}",Summer,2,0,1,Evening,4,3,4,"[166.183532, -139.222938, 71.681495, -125.026541, 43.295464, 7.236182, 78.238655, -49.489661]","[31.400097, -0.963839, -0.698926, 0.829195, 0.38958, 0.301102, -0.392251, -0.054343]"
23433,23-03-25,"{Clothing-Traditional, Clothing-Accessories, Personal-Care-Cosmetics, Meat-Processed, Meat-Fresh, Beverage-Carbonated, Pantry-Sweeteners, Spices-Cooking}","{32190, 32269, 16230, 13604, 13793, 22258, 15180, 3612}","{Aradhya Punjabi-2610, Gopal Ind Like Me Bra S-38 (4/23), Polar Ice-Cream Kheer-1Ltr, Eon Chicken Spring Roll- 300gm, C.N Chicken Nuggets-250gm, Pepsi 600ml, Akher Sugar -1kg, Italiano Sweet Chilli Sauce-340g}",Summer,2,0,1,Evening,4,3,4,"[166.488295, -1.965598, 78.259724, -134.541297, -7.526789, 52.380208, 8.37361, 30.486463]","[28.760529, -0.015418, -0.396312, -0.533846, 0.305536, -0.119547, 0.290976, 0.178286]"
23530,23-03-25,"{Pantry-Flour, Dry-Fruits, Pantry-Rice, Clothing-Traditional, Personal-Care-Cosmetics, Clothing-Accessories}","{30627, 12674, 976, 23117, 952, 3787, 12963, 31928}","{Bashundhara Atta-2kg, Ramisa Sweet Munakka-200gm, Lata Rice-KG, One Man Punjabi -0521, Chashi Aroma.Chinigura Rice-2kg, Rose Water-180ml, White Kazu Badam-50g, Chowa Gamsa-521}",Summer,2,0,1,Evening,4,3,4,"[218.514231, 71.195217, 17.637546, -152.675085, 42.194717, 13.248904, 49.112265, 13.445186]","[28.027803, -0.973009, 0.570355, 0.41132, -0.107609, 0.021933, 0.008035, 0.329803]"
23582,23-03-25,"{Household-Laundry, Pantry-Rice, Meat-Fresh, Spices-Cooking, Beverage-Water}","{133, 976, 13802, 453, 25486}","{Rin Advanced-500gm, Lata Rice-KG, Chicken (Deshi), Saad Testy Bit Salt-100gm, Aquafina Drinking Water- 500ml}",Summer,2,0,1,Night,5,3,4,"[60.148594, 2.054216, 160.242269, -175.692126, 116.560281, -22.337257, 21.690307, -16.282278]","[29.560659, -1.106138, -0.708195, -0.169336, 0.966718, 0.693931, -0.199677, 0.097291]"
23494,23-03-25,"{Meat-Fresh, Spices-Cooking, Pantry-Rice, Veg-Cooking, Fish-Fresh}","{13793, 891, 2030, 14978, 14964, 13917, 976, 13986}","{C.N Chicken Nuggets-250gm, R.Spices(Turmaric)-100g, Pran Aromatic Rice-2kg, Chicken (B-Skin Less), Green Papaya(kg), Rui Fish (XL)-(HB), Lata Rice-KG, Cow Stomach-K}",Summer,2,0,1,Night,5,3,4,"[22.873495, -177.403349, 251.962174, -162.990981, 91.621727, -117.540334, -24.87442, 36.612404]","[33.315504, -1.091839, -1.082452, -0.125254, -0.015394, 0.281385, -0.178, 0.403064]"
23569,24-03-25,"{Pantry-Sweeteners, Dairy-Other, Meat-Fresh, Beverage-Hot, Dry-Fruits, Beverage-Carbonated}","{4958, 7055, 14978, 26888, 7196, 12674, 22260}","{Teer Sugar-1Kg, Lactima Cbeddar Slice Cheese-200gm, Chicken (B-Skin Less), Nescafe Classic Jar-50g, Austogram Mozzarella Cheese-250gm, Ramisa Sweet Munakka-200gm, Pepsi (Diet) 600ml}",Summer,2,0,1,Morning,1,3,5,"[199.087847, -89.364806, 70.619981, -12.800766, -59.188679, -16.81547, 19.014253, 3.918972]","[28.795044, 0.223432, -0.408488, 0.012444, 0.415963, -0.135168, 0.68925, 0.31991]"
23560,24-03-25,"{Pantry-Pulses, Pantry-Oils, Dairy-Other, Personal-Care-Sanitary, Pantry-Rice, Beverage-Hot, Fish-Fresh, Veg-Cooking, Pantry-Grains, Spices-Cooking, Dairy-Milk, Beverage-Carbonated}","{489, 2043, 7017, 30743, 952, 26701, 14045, 14969, 12826, 12625, 704, 3831, 22259, 488}","{Chola Pulse-1kg, Rupchanda Soyabean-5Ltr, Good Life Mozzarella Cheese-200gm, Senora S.Nap Eco(Belt)-15s Pad, Chashi Aroma.Chinigura Rice-2kg, Nescafe Classic Jar-25gm, Pabda Fish (Big), Carrot (Deshi) kg, Chia Seed (Dana) New-100g, Ramisa-Fried Chira Oil Pkt-200gm, Radhuni Spices Cumin-200gm, Milk Vita Liquid Milk-1Ltr, Mirinda Orange- 600ml, Bacha Boot Pulse 1Kg}",Summer,2,0,1,Morning,1,3,5,"[167.785205, -167.004937, 81.071421, -6.048537, 28.803368, -35.960865, -42.770018, -5.617914]","[30.434083, -0.414647, 0.198437, -0.341738, -0.416498, -0.068871, 0.368523, 0.157357]"
23408,24-03-25,"{Clothing-Accessories, Spices-Cooking, Fish-Fresh, Clothing-Casual}","{31928, 708, 13922, 31973}","{Chowa Gamsa-521, Radhuni Chatpati Masala 50Gm, Rui Fish (S1)-(MNK), Ch Baby Frock -2122 (4/23)}",Summer,2,0,1,Morning,1,3,5,"[141.322987, -135.101995, 42.002296, -132.484786, 68.609918, -32.076967, 2.092893, 64.120322]","[30.534768, 0.148469, -0.2569, -1.259898, -0.104212, 1.164773, 0.079918, 0.672418]"
23548,24-03-25,"{Meat-Fresh, Spices-Cooking, Beverage-Juice, Pantry-Rice, Pantry-Grains, Veg-Cooking}","{13989, 708, 14978, 3179, 976, 12826, 13988, 14958, 13986}","{Beef Without Bone Special, Radhuni Chatpati Masala 50Gm, Chicken (B-Skin Less), Starship Mango Juice 250ml pack, Lata Rice-KG, Chia Seed (Dana) New-100g, Beef Bone Full, Green Chilli(kg), Cow Stomach-K}",Summer,2,0,1,Afternoon,3,3,5,"[66.616231, -106.471513, 189.428759, -172.952728, 61.955353, -31.177827, -18.962599, -21.67472]","[31.544773, -1.099519, -0.880821, -0.232532, 0.424504, -0.494118, -0.500753, 0.307616]"
23473,24-03-25,"{Pantry-DryFood, Pantry-Sweeteners, Dairy-Other, Beverage-Juice, Veg-Cooking, Spices-Cooking, Personal-Care-Bath}","{25474, 4958, 15275, 3179, 15279, 3191, 3612, 4511}","{Lassa Special Semai-500g(Pkt), Teer Sugar-1Kg, Austrogram Cheese, Starship Mango Juice 250ml pack, Thai Papaya Ripe Red Lady, Frooto Mango Juice-500ml, Italiano Sweet Chilli Sauce-340g, Dettol Skincare Soap-125gm}",Summer,2,0,1,Afternoon,3,3,5,"[175.414466, -82.503936, 45.632019, -65.540222, 26.512935, -31.083291, -74.764227, -9.633102]","[29.598161, -0.181456, -0.344916, -1.049201, -0.154593, -0.360379, -0.413222, -0.045146]"
23530,24-03-25,"{Pantry-Rice, Pantry-Oils, Household-Laundry, Fish-Fresh, Pantry-DryFood, Pantry-Sweeteners}","{952, 32441, 12655, 133, 13930, 25474, 15180}","{Chashi Aroma.Chinigura Rice-2kg, Ela vista pomace olive oil 250 ml, Ramisa Nut(Oil)-200gm, Rin Advanced-500gm, Poa Fish Small-(MNK), Lassa Special Semai-500g(Pkt), Akher Sugar -1kg}",Summer,2,0,1,Evening,4,3,5,"[161.448082, -55.469928, 108.801246, -61.738726, 14.641487, -54.411958, 2.663064, -24.969911]","[29.277856, -0.199238, 0.840255, 0.496441, -0.533678, 0.523958, -0.083022, 0.085707]"
23584,24-03-25,"{Instant-Food, Snacks-General, Spices-Cooking, Beverage-Carbonated, Pantry-Oils, Personal-Care-Bath}","{26627, 7510, 704, 22259, 3612, 12625, 32467}","{Sajeeb Noodles-180g (TS), Bisk Club Potata Biscuit- 100g, Radhuni Spices Cumin-200gm, Mirinda Orange- 600ml, Italiano Sweet Chilli Sauce-340g, Ramisa-Fried Chira Oil Pkt-200gm, Lifebuoy Hand Wash-200ml}",Summer,2,0,1,Evening,4,3,5,"[148.091001, -115.974744, 116.960665, -54.660541, -20.257734, 71.508497, -98.973537, -50.386845]","[30.275081, -0.219278, -0.110549, -1.077911, -0.700433, 0.501384, 0.010648, -0.693068]"
23457,24-03-25,"{Spices-Cooking, Pantry-Rice, Meat-Fresh, Beverage-Water, Pantry-Oils, Pantry-DryFood, Beverage-Juice}","{782, 952, 13802, 25486, 12627, 12625, 25474, 42961}","{Panch Foron-100g, Chashi Aroma.Chinigura Rice-2kg, Chicken (Deshi), Aquafina Drinking Water- 500ml, Ramisa-Fried Chira Masala Pkt-200gm, Ramisa-Fried Chira Oil Pkt-200gm, Lassa Special Semai-500g(Pkt), Dolphin Nata de Coco Drink (All)-270gm}",Summer,2,0,1,Evening,4,3,5,"[86.991308, -100.375653, 133.07836, -137.55799, 75.410954, 13.264845, -1.068098, -53.016242]","[30.680645, -0.634252, -0.342131, -0.075945, 0.258933, 0.184234, -0.172237, 0.051811]"
23586,24-03-25,"{Meat-Fresh, Spices-Cooking, Fish-Fresh, Pantry-Pulses, Pantry-Rice}","{13986, 12834, 13930, 318, 13985, 13958, 708, 976}","{Cow Stomach-K, Prince Betel Spice 100gm, Poa Fish Small-(MNK), Musur Pulse Kangaroo -1Kg (sp), Cow Lever-K, Shrimp Fish Bagda, Radhuni Chatpati Masala 50Gm, Lata Rice-KG}",Summer,2,0,1,Evening,4,3,5,"[51.997645, -144.944424, 167.326326, -145.495413, 125.869893, -83.567537, 10.973006, -1.548244]","[32.398554, -0.72474, -0.720924, 0.131081, 0.467977, 1.139531, -0.228163, 0.687801]"
23422,24-03-25,"{Spices-Cooking, Clothing-Traditional, Fruits-Fresh, Beverage-Juice, Clothing-Casual, Pantry-Pulses, Clothing-Accessories, Protein-Egg}","{878, 23117, 15265, 3190, 2801, 32012, 12664, 31928, 14034}","{Radhuni Spices (Corinder)-100gm, One Man Punjabi -0521, Naspati(kg), Pran Mango Junior-125ml, Vita Juice -250ml, Ch Baby Set N-5215 (4/23), Ramisa Dal Vaja-200g, Chowa Gamsa-521, Omega 3 Enriched Egg-12pcs}",Summer,2,0,1,Evening,4,3,5,"[213.932669, -71.253679, -20.63926, -73.524598, 59.111488, 55.37934, 35.258019, 10.324664]","[28.707871, 0.07164, -0.096731, -0.760336, 0.494674, 0.116692, -0.294374, 0.219305]"
23395,24-03-25,"{Clothing-Casual, Spices-Cooking, Beverage-Carbonated, Personal-Care-Cosmetics}","{32223, 604, 22251, 551}","{Anita Ind ONN Vest- NF 221(4/23), Cassia Leaf-100gm (Tespata), Mountan Dew-250ml Can, Cumin Powder-100gm}",Summer,2,0,1,Evening,4,3,5,"[152.328041, -35.341243, 24.017011, -148.164044, -2.87145, 21.74591, -57.489961, -40.888453]","[29.967528, -0.313992, 0.213492, -1.565194, 0.323709, -0.058078, 0.373779, -0.348407]"
23526,24-03-25,"{Pickle, Fish-Fresh, Instant-Food, Personal-Care-Sanitary, Snacks-General, Pantry-Pulses, Spices-Cooking}","{1192, 13917, 7202, 30745, 12629, 12664, 12834}","{Prince Olive Pickle(400gm), Rui Fish (XL)-(HB), EM Pasta Vite-400gm, Senora Confidence-16Pads, Ramisa-Jhal Nimki Pkt-200gm, Ramisa Dal Vaja-200g, Prince Betel Spice 100gm}",Summer,2,0,1,Evening,4,3,5,"[182.305966, -106.68626, 70.009888, -3.881, 79.79165, -10.173775, -25.313921, 4.974929]","[29.219115, 0.032209, -0.330493, -0.453149, -0.569197, 0.960069, -0.445347, 0.06327]"
23507,24-03-25,"{Spices-Cooking, Fish-Fresh, Meat-Fresh, Pantry-Rice, Clothing-Casual, Clothing-Accessories}","{12834, 3612, 13901, 13986, 952, 31963, 13793, 14978, 32269, 15262}","{Prince Betel Spice 100gm, Italiano Sweet Chilli Sauce-340g, Katol Fish (Small)-(MNK), Cow Stomach-K, Chashi Aroma.Chinigura Rice-2kg, China Baby Frock -7808 (4/23), C.N Chicken Nuggets-250gm, Chicken (B-Skin Less), Gopal Ind Like Me Bra S-38 (4/23), Cow Brain-K}",Summer,2,0,1,Evening,4,3,5,"[95.704306, -107.787031, 114.749651, -192.963012, 83.773824, -48.040307, 27.9133, 39.8507]","[31.664949, -0.760667, -0.637777, -0.035713, 0.460327, 0.933995, 0.105017, 0.632654]"
23440,25-03-25,"{Bakery-Bread, Dairy-Milk, Beverage-Hot, Pantry-Pulses, Meat-Fresh, Spices-Cooking, Dry-Fruits, Pantry-Oils, Dairy-Other}","{43017, 3952, 26701, 487, 13989, 332, 3831, 878, 12963, 32441, 7017, 13348}","{Doughtnut Sugar Bread-200gm, Pran UHT Milk-200ml, Nescafe Classic Jar-25gm, Prince Dubli Pulse-1kg, Beef Without Bone Special, ACI Pure Salt-1Kg, Milk Vita Liquid Milk-1Ltr, Radhuni Spices (Corinder)-100gm, White Kazu Badam-50g, Ela vista pomace olive oil 250 ml, Good Life Mozzarella Cheese-200gm, Pandan Kaya Bread- 225g}",Summer,2,0,1,Morning,1,3,5,"[178.510614, -186.431131, 45.40075, -16.41287, 49.307732, 17.78301, 10.394988, -10.062404]","[30.11698, -0.078719, -0.804063, -0.315563, 0.049993, 0.17088, 0.279833, 0.082011]"
23503,25-03-25,"{Pantry-Rice, Pantry-DryFood, Pantry-Sweeteners, Chocolates-Sweets, Beverage-Carbonated}","{2030, 31328, 15180, 1201, 22234}","{Pran Aromatic Rice-2kg, Prince Lacha Samai-200g(Pkt), Akher Sugar -1kg, Fruits Skittles Cho -45g, Sprite-1.25 Lt(Pet)}",Summer,2,0,1,Morning,1,3,5,"[177.126465, -50.445175, 6.795944, -77.829513, 16.764843, -1.429422, -81.571397, -31.21557]","[29.37042, -0.784465, 0.944323, 0.262257, 0.55889, -0.167024, 0.52786, -0.193102]"
23572,25-03-25,"{Pantry-DryFood, Dairy-Other, Beverage-Juice, Beverage-Carbonated, Clothing-Accessories, Snacks-General}","{31328, 6838, 25437, 25474, 3179, 22251, 31928, 13863}","{Prince Lacha Samai-200g(Pkt), Aarong Probiotic Yogurt-500gm, Aarong Butter Salted-100gm, Lassa Special Semai-500g(Pkt), Starship Mango Juice 250ml pack, Mountan Dew-250ml Can, Chowa Gamsa-521, Chicken Mini Samusa 250gm (Prem)}",Summer,2,0,1,Morning,1,3,5,"[210.309276, -160.530705, 14.655639, -13.003792, -4.614145, 85.114274, -10.362573, -22.223471]","[29.903266, -0.132174, 0.211782, -0.167016, -0.666854, -0.150526, -0.13025, 0.001043]"
23444,25-03-25,"{Protein-Egg, Pickle, Pantry-Rice, Meat-Fresh, Bakery-Bread, Beverage-Carbonated, Beverage-Hot, Household-Kitchen, Pantry-Oils}","{14034, 1192, 952, 13793, 13786, 22241, 976, 6814, 42617, 32441}","{Omega 3 Enriched Egg-12pcs, Prince Olive Pickle(400gm), Chashi Aroma.Chinigura Rice-2kg, C.N Chicken Nuggets-250gm, C.N Plain Paratha 20pcs-1300gm, Kinley Club Soda -600ml, Lata Rice-KG, Horlicks Classic Malt-1Kg Jar, Jhok Mok Dishwash Bar 300gmB2 get 100gm Free, Ela vista pomace olive oil 250 ml}",Summer,2,0,1,Morning,1,3,5,"[189.060902, -124.012164, 59.711579, -49.09155, 3.536251, 10.760657, 5.0773, -38.736317]","[30.113654, -0.458547, -0.105886, 0.275165, 0.303317, -0.16557, 0.142325, -0.102893]"
23525,25-03-25,"{Beverage-Hot, Household-AirCare, Meat-Fresh, Spices-Cooking, Pantry-Pulses}","{26888, 28573, 14978, 4840, 13793, 13989, 12664}","{Nescafe Classic Jar-50g, Lattafa Air Freshener-300ml (Pure Oudi), Chicken (B-Skin Less), Sun Chips Mix Masala-35gm, C.N Chicken Nuggets-250gm, Beef Without Bone Special, Ramisa Dal Vaja-200g}",Summer,2,0,1,Afternoon,3,3,5,"[115.437748, -124.468788, 66.737846, -61.434126, 90.338901, -33.85625, 38.163508, 10.668582]","[29.51042, 0.145639, -1.114994, -0.482102, 0.574941, 0.411478, -0.027653, 0.097797]"
23383,25-03-25,"{Pickle, Spices-Cooking, Meat-Fresh, Beverage-Carbonated, Fruits-Fresh, Fish-Fresh}","{1192, 891, 14978, 13793, 22258, 782, 15265, 14045}","{Prince Olive Pickle(400gm), R.Spices(Turmaric)-100g, Chicken (B-Skin Less), C.N Chicken Nuggets-250gm, Pepsi 600ml, Panch Foron-100g, Naspati(kg), Pabda Fish (Big)}",Summer,2,0,1,Afternoon,3,3,5,"[100.357738, -88.073864, 181.100707, -43.495328, 20.637094, -22.227216, -15.073376, -0.078158]","[29.559156, 0.448322, -0.524262, -0.558161, 0.344669, 0.452313, 0.054335, 0.153571]"
23465,25-03-25,"{Meat-Fresh, Pantry-Oils, Beverage-Carbonated, Pantry-Rice, Fish-Fresh, Spices-Cooking, Pantry-DryFood, Dry-Fruits}","{13989, 12655, 22237, 2030, 13921, 332, 13793, 25474, 2043, 12963}","{Beef Without Bone Special, Ramisa Nut(Oil)-200gm, Coca Cola-600ml(Pet), Pran Aromatic Rice-2kg, Rui Fish-M-(MNK), ACI Pure Salt-1Kg, C.N Chicken Nuggets-250gm, Lassa Special Semai-500g(Pkt), Rupchanda Soyabean-5Ltr, White Kazu Badam-50g}",Summer,2,0,1,Afternoon,3,3,5,"[93.314358, -121.578474, 163.660612, -76.817561, 42.132451, -24.509598, -31.555054, -25.310778]","[31.003671, -0.268311, 0.043709, 0.000425, -0.105371, 0.455255, 0.199111, -0.0601]"
23455,25-03-25,"{Pantry-Pulses, Pantry-Oils, Meat-Fresh, Beverage-Carbonated, Spices-Cooking}","{489, 12625, 14978, 15262, 13988, 13986, 22251, 13985, 890}","{Chola Pulse-1kg, Ramisa-Fried Chira Oil Pkt-200gm, Chicken (B-Skin Less), Cow Brain-K, Beef Bone Full, Cow Stomach-K, Mountan Dew-250ml Can, Cow Lever-K, Radhuni Garam Masala-40gm}",Summer,2,0,1,Afternoon,3,3,5,"[94.559521, -194.278184, 144.889589, -68.694082, 9.793273, 29.210141, -34.299123, -51.963567]","[31.609963, 0.180768, -0.74236, -0.765102, 0.276512, -0.03766, 0.499069, -0.083734]"
23494,25-03-25,"{Pantry-Oils, Household-Cleaning, Spices-Cooking, Beverage-Juice, Fish-Fresh, Meat-Fresh, Personal-Care-Oral}","{32441, 2364, 3612, 3179, 14045, 15262, 13958, 4709, 13985}","{Ela vista pomace olive oil 250 ml, Rok Tiles & Bathroom- 1000ml, Italiano Sweet Chilli Sauce-340g, Starship Mango Juice 250ml pack, Pabda Fish (Big), Cow Brain-K, Shrimp Fish Bagda, Dabur Meswak Paste-100gm, Cow Lever-K}",Summer,2,0,1,Evening,4,3,5,"[127.06623, -138.104753, 133.475044, -121.78159, -21.320123, -34.287718, 1.584484, -37.333932]","[30.613531, 0.362971, -0.610459, -0.307775, -0.195189, 0.300177, 0.136227, 0.648384]"
23457,25-03-25,"{Pantry-Pulses, Pantry-Rice, Pantry-Oils, Spices-Cooking, Veg-Cooking, Pantry-DryFood, Fish-Fresh}","{487, 952, 2038, 890, 14969, 31328, 3739, 14046}","{Prince Dubli Pulse-1kg, Chashi Aroma.Chinigura Rice-2kg, Teer Soya Oil 2Lt(Bottle), Radhuni Garam Masala-40gm, Carrot (Deshi) kg, Prince Lacha Samai-200g(Pkt), Hot Pran Tomato Sauce-500gm, Gulsha Fish(Small)-(HB)}",Summer,2,0,1,Evening,4,3,5,"[104.492098, -174.259796, 139.672085, -45.454402, 92.774554, -69.737034, -52.632835, -7.580139]","[31.532075, -0.53928, 0.159614, -0.315944, -0.646183, 0.147029, -0.166111, -0.114355]"
23527,25-03-25,"{Dairy-Other, Dairy-Milk, Household-Utility, Beverage-Hot, Bakery-Bread, Veg-Cooking}","{7196, 3831, 30640, 6814, 13654, 26888, 6815, 14998}","{Austogram Mozzarella Cheese-250gm, Milk Vita Liquid Milk-1Ltr, Pure it Micro Fiber Mesh, Horlicks Classic Malt-1Kg Jar, Quality Premiun Paratha 10Pcs-650g, Nescafe Classic Jar-50g, Horlicks - 500gm Jar, Capsicum Green}",Summer,2,0,1,Evening,4,3,5,"[230.872631, -198.08791, 22.924385, 50.707459, 18.526814, -12.864681, -14.532354, 36.397852]","[29.328481, -0.268316, -0.444404, -0.255527, -0.266386, -0.615436, 0.008935, -0.124734]"
23409,25-03-25,"{Meat-Fresh, Veg-Cooking, Pantry-Rice, Pantry-Oils, Beverage-Carbonated, Spices-Cooking, Pantry-Flour, Clothing-Casual}","{14978, 14815, 976, 12655, 13986, 22234, 2030, 15262, 4840, 30788, 704, 13985, 31963}","{Chicken (B-Skin Less), Tomato L.C(kg), Lata Rice-KG, Ramisa Nut(Oil)-200gm, Cow Stomach-K, Sprite-1.25 Lt(Pet), Pran Aromatic Rice-2kg, Cow Brain-K, Sun Chips Mix Masala-35gm, Teer Atta 2kg, Radhuni Spices Cumin-200gm, Cow Lever-K, China Baby Frock -7808 (4/23)}",Summer,2,0,1,Evening,4,3,5,"[118.104602, -137.456414, 132.585698, -123.097393, 8.573512, -57.144919, -29.034377, -38.278499]","[31.425241, -0.759982, -0.357693, -0.336785, 0.265475, -0.376501, 0.487579, -0.365734]"
23551,25-03-25,"{Fish-Fresh, Meat-Fresh, Beverage-Carbonated, Spices-Cooking}","{14046, 13802, 22259, 13793, 891, 13988, 890, 22241, 14978}","{Gulsha Fish(Small)-(HB), Chicken (Deshi), Mirinda Orange- 600ml, C.N Chicken Nuggets-250gm, R.Spices(Turmaric)-100g, Beef Bone Full, Radhuni Garam Masala-40gm, Kinley Club Soda -600ml, Chicken (B-Skin Less)}",Summer,2,0,1,Evening,4,3,5,"[38.738779, -207.095313, 211.810788, -114.910918, -2.014027, -45.398916, -40.655888, 8.079241]","[32.561053, 0.45009, -0.923959, -0.767303, 0.252916, 0.776876, 0.29034, 0.417516]"
23586,25-03-25,"{Desserts-Traditional, Spices-Cooking, Personal-Care-Cosmetics, Pantry-Flour, Dairy-Milk, Personal-Care-Sanitary, Beverage-Hot, Pickle}","{864, 708, 3739, 891, 292, 30626, 3831, 30743, 6814, 1189}","{Pran Haleem Mix(200g), Radhuni Chatpati Masala 50Gm, Hot Pran Tomato Sauce-500gm, R.Spices(Turmaric)-100g, Super White Powder-1000g, Bashundhara Maida-2kg, Milk Vita Liquid Milk-1Ltr, Senora S.Nap Eco(Belt)-15s Pad, Horlicks Classic Malt-1Kg Jar, Prince Mango Pickle(400gm)}",Summer,2,0,1,Evening,4,3,5,"[218.777193, -33.247207, -15.111209, -62.339256, 37.583025, -31.420014, -6.405776, 3.797824]","[28.000049, -0.320752, -0.098008, -0.599206, -0.229978, 0.067328, 0.2308, 0.081978]"
23581,25-03-25,"{Dairy-Other, Fruits-Fresh, Beverage-Juice, Personal-Care-Hair, Bakery-Bread, Beverage-Carbonated, Chocolates-Sweets}","{7055, 14844, 2801, 4259, 27, 22258, 1374, 22251}","{Lactima Cbeddar Slice Cheese-200gm, Banana Green Small-kg, Vita Juice -250ml, Sunsilk G.Tea & W.Lilly F Shampoo-375ml, Pran Toast-250g, Pepsi 600ml, Nestle Kitkat Chocolate- 41.5g, Mountan Dew-250ml Can}",Summer,2,0,1,Evening,4,3,5,"[235.708028, -88.738168, -1.072684, -11.171246, -19.114081, 68.067139, -41.854542, -45.346656]","[28.645268, 0.124507, 0.068281, -0.338031, 0.536004, -0.440525, -0.085483, 0.36106]"
4959,25-03-25,"{Beverage-Juice, Clothing-Traditional, Meat-Fresh, Dairy-Milk}","{3179, 2915, 23117, 13793, 42961, 3185}","{Starship Mango Juice 250ml pack, P.Drinko Float Lichi Drink-250ml, One Man Punjabi -0521, C.N Chicken Nuggets-250gm, Dolphin Nata de Coco Drink (All)-270gm, Marks Milk Shake AS-125}",Summer,2,0,1,Evening,4,3,5,"[170.904179, -174.283926, 66.4313, -142.014374, -36.277144, 64.85193, 102.912139, 25.516725]","[30.535735, 0.23454, -1.066743, 0.674517, 0.676278, -0.379187, 0.340592, 0.26621]"
23579,25-03-25,"{Pantry-Flour, Personal-Care-Sanitary, Meat-Fresh}","{30626, 30743, 15262, 13988, 14978}","{Bashundhara Maida-2kg, Senora S.Nap Eco(Belt)-15s Pad, Cow Brain-K, Beef Bone Full, Chicken (B-Skin Less)}",Summer,2,0,1,Night,5,3,5,"[221.824081, -73.409705, -0.057573, -122.809332, 13.325035, -131.226893, 43.988122, -10.334484]","[29.255215, 0.052292, -1.562939, 1.139163, 0.440086, -0.100678, 0.200685, 0.2656]"
23548,26-03-25,"{Pantry-Oils, Pantry-Rice, Protein-Egg, Beverage-Juice, Meat-Fresh, Spices-Cooking, Beverage-Carbonated}","{2038, 976, 13352, 3179, 13989, 15262, 952, 704, 3191, 2043, 22235, 13802}","{Teer Soya Oil 2Lt(Bottle), Lata Rice-KG, Queens Egg Bread- 125g, Starship Mango Juice 250ml pack, Beef Without Bone Special, Cow Brain-K, Chashi Aroma.Chinigura Rice-2kg, Radhuni Spices Cumin-200gm, Frooto Mango Juice-500ml, Rupchanda Soyabean-5Ltr, Coca Cola-2.25Lt(Pet), Chicken (Deshi)}",Summer,2,1,1,Morning,1,3,5,"[102.151722, -158.585158, 142.891224, -131.904516, 26.723355, 42.575051, -17.682774, -66.838101]","[32.281904, -0.778512, -0.207851, -0.410183, 0.315984, -0.117291, -0.029062, 0.297701]"
